Title,Address,Area,Bedroom,Garage,Floor,Pet,Furniture,Subway,Rent,Condominium,Taxes,Fire Insurance,Services,Total,Text
"Studio para alugar com 1 quarto, 54m²","Rua Santo Antônio, Bela Vista, São Paulo",54 m²,"1 quarto
(1 suíte)",1 vaga,25º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 3.000","Condomínio
R$ 850","IPTU
R$ 117","Seguro incêndio
R$ 39","Taxa de serviço
R$ 60","Total
R$ 4.066","Studio e kitnet
Exclusivo
Rua Santo Antônio
Bela Vista, São Paulo
54 m² 1 quarto
Aluguel R$ 3.000
Total R$ 4.006"
"Apartamento para alugar com 3 quartos, 105m²","Rua Manuel da Nóbrega, Paraíso, São Paulo",105 m²,"3 quartos
(1 suíte)",2 vagas,2º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 4.675","Condomínio
R$ 1.600","IPTU
R$ 225","Seguro incêndio
R$ 60","Taxa de serviço
R$ 94","Total
R$ 6.654","Apartamento
Rua Manuel da Nóbrega
Paraíso, São Paulo
105 m² 3 quartos
Aluguel R$ 4.675
Total R$ 6.560"
"Studio para alugar com 1 quarto, 40m²","Rua Batataes, Jardim Paulista, São Paulo",40 m²,1 quarto,1 vaga,6º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 2.300","Condomínio
R$ 1.389","IPTU
R$ 150","Seguro incêndio
R$ 30",,"Total
R$ 3.869","Studio e kitnet
Rua Batataes
Jardim Paulista, São Paulo
40 m² 1 quarto
Aluguel R$ 2.300
Total R$ 3.869"
"Apartamento para alugar com 3 quartos, 116m²","Rua Saint Hilaire, Jardim Paulista, São Paulo",116 m²,"3 quartos
(1 suíte)",1 vaga,5º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.900","Condomínio
R$ 1.800","IPTU
R$ 375","Seguro incêndio
R$ 50",,"Total
R$ 6.125","Baixou o preço
Apartamento
Rua Saint Hilaire
Jardim Paulista, São Paulo
116 m² 3 quartos
Aluguel R$ 3.900
Total R$ 6.125"
"Studio para alugar com 1 quarto, 27m²","Rua Frei Caneca, Consolação, São Paulo",27 m²,1 quarto,1 vaga,7º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 1.200","Condomínio
R$ 1.280","IPTU
R$ 8","Seguro incêndio
R$ 16",,"Total
R$ 2.504","Studio e kitnet
Rua Frei Caneca
Consolação, São Paulo
27 m² 1 quarto
Aluguel R$ 1.200
Total R$ 2.504"
"Apartamento para alugar com 3 quartos, 134m²","Rua Manoel da Nóbrega, Paraíso, São Paulo",134 m²,"3 quartos
(1 suíte)",2 vagas,2º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 6.000","Condomínio
R$ 1.400","IPTU
R$ 350","Seguro incêndio
R$ 77","Taxa de serviço
R$ 120","Total
R$ 7.947","Apartamento
Rua Manoel da Nóbrega
Paraíso, São Paulo
134 m² 3 quartos
Aluguel R$ 6.000
Total R$ 7.827"
"Apartamento para alugar com 3 quartos, 105m²","Avenida Paulista, Paraíso, São Paulo",105 m²,3 quartos,1 vaga,10º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 4.500","Condomínio
R$ 923","IPTU
R$ 255","Seguro incêndio
R$ 58","Taxa de serviço
R$ 90","Total
R$ 5.826","Baixou o preço
Apartamento
Avenida Paulista
Paraíso, São Paulo
105 m² 3 quartos
Aluguel R$ 4.500
Total R$ 5.736"
"Apartamento para alugar com 3 quartos, 100m²","Rua Carlos Sampaio, Bela Vista, São Paulo",100 m²,3 quartos,1 vaga,7º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 2.900","Condomínio
R$ 910","IPTU
R$ 97","Seguro incêndio
R$ 37","Taxa de serviço
R$ 58","Total
R$ 4.002","Visualizado
Apartamento
Exclusivo
Rua Carlos Sampaio
Bela Vista, São Paulo
100 m² 3 quartos
Aluguel R$ 2.900
Total R$ 3.944"
"Apartamento para alugar com 4 quartos, 145m²","Rua Vasconcelos Drumond, Cambuci, São Paulo",145 m²,"4 quartos
(2 suítes)",3 vagas,3º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 4.000","Condomínio
R$ 1.683","IPTU
R$ 681","Seguro incêndio
R$ 51","Taxa de serviço
R$ 80","Total
R$ 6.495","Anúncio novo
Apartamento
Rua Vasconcelos Drumond
Cambuci, São Paulo
145 m² 4 quartos
Aluguel R$ 4.000
Total R$ 6.415"
"Apartamento para alugar com 2 quartos, 120m²","Alameda Ministro Rocha Azevedo, Jardim Paulista, São Paulo",,,,,,,,,,,,,,"Anúncio novo
Apartamento selecionado
Alameda Ministro Rocha Azevedo
Jardim Paulista, São Paulo
120 m² 2 quartos
Aluguel R$ 4.500
Total R$ 6.185"
"Apartamento para alugar com 3 quartos, 110m²","Alameda Campinas, Jardim Paulista, São Paulo",110 m²,"3 quartos
(2 suítes)",1 vaga,3º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 6.000","Condomínio
R$ 1.280","IPTU
R$ 425","Seguro incêndio
R$ 77",,"Total
R$ 7.782","Apartamento
Exclusivo
Alameda Campinas
Jardim Paulista, São Paulo
110 m² 3 quartos
Aluguel R$ 6.000
Total R$ 7.782"
"Apartamento para alugar com 3 quartos, 130m²","Rua Minas Gerais, Higienópolis, São Paulo",130 m²,"3 quartos
(1 suíte)",1 vaga,3º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.901","Condomínio
R$ 800","IPTU
R$ 0","Seguro incêndio
R$ 50",,"Total
R$ 4.751","Anúncio novo
Apartamento
Rua Minas Gerais
Higienópolis, São Paulo
130 m² 3 quartos
Aluguel R$ 3.901
Total R$ 4.751"
"Apartamento para alugar com 3 quartos, 135m²","Rua Matias Aíres, Consolação, São Paulo",135 m²,"3 quartos
(1 suíte)",2 vagas,7º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 8.000","Condomínio
R$ 1.500","IPTU
R$ 375","Seguro incêndio
R$ 102",,"Total
R$ 9.977","Apartamento
Rua Matias Aíres
Consolação, São Paulo
135 m² 3 quartos
Aluguel R$ 8.000
Total R$ 9.977"
"Apartamento para alugar com 3 quartos, 142m²","Rua Pelotas, Vila Mariana, São Paulo",142 m²,"3 quartos
(3 suítes)",3 vagas,19º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 9.800","Condomínio
R$ 1.400","IPTU
R$ 700","Seguro incêndio
R$ 125","Taxa de serviço
R$ 196","Total
R$ 12.220","Anúncio novo
Apartamento
Rua Pelotas
Vila Mariana, São Paulo
142 m² 3 quartos
Aluguel R$ 9.800
Total R$ 12.030"
"Apartamento para alugar com 1 quarto, 27m²","Rua Batataes, Jardim Paulista, São Paulo",27 m²,"1 quarto
(1 suíte)",Sem vaga,18º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 3.100","Condomínio
R$ 807","IPTU
R$ 203","Seguro incêndio
R$ 40",,"Total
R$ 4.150","Apartamento
Rua Batataes
Jardim Paulista, São Paulo
27 m² 1 quarto
Aluguel R$ 3.100
Total R$ 4.150"
"Apartamento para alugar com 2 quartos, 100m²","Alameda Fernão Cardim, Jardim Paulista, São Paulo",100 m²,"2 quartos
(2 suítes)",1 vaga,11º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 8.750","Condomínio
R$ 752","IPTU
R$ 265","Seguro incêndio
R$ 111",,"Total
R$ 9.878","Baixou o preço
Apartamento
Alameda Fernão Cardim
Jardim Paulista, São Paulo
100 m² 2 quartos
Aluguel R$ 8.750
Total R$ 9.878"
"Apartamento para alugar com 3 quartos, 130m²","Rua Peixoto Gomide, Consolação, São Paulo",130 m²,"3 quartos
(1 suíte)",1 vaga,8º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 5.980","Condomínio
R$ 1.800","IPTU
R$ 92","Seguro incêndio
R$ 76",,"Total
R$ 7.948","Apartamento
Rua Peixoto Gomide
Consolação, São Paulo
130 m² 3 quartos
Aluguel R$ 5.980
Total R$ 7.948"
"Apartamento para alugar com 2 quartos, 305m²","Rua Paulo Orozimbo, Aclimação, São Paulo",305 m²,"2 quartos
(1 suíte)",Sem vaga,10º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 2.000","Condomínio
R$ 3.500","IPTU
R$ 667","Seguro incêndio
R$ 26","Taxa de serviço
R$ 40","Total
R$ 6.233","Apartamento
Rua Paulo Orozimbo
Aclimação, São Paulo
305 m² 2 quartos
Aluguel R$ 2.000
Total R$ 6.193"
"Apartamento para alugar com 1 quarto, 29m²","Alameda Campinas, Jardim Paulista, São Paulo",29 m²,1 quarto,1 vaga,8º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 3.600","Condomínio
R$ 1.498","IPTU
R$ 214","Seguro incêndio
R$ 46",,"Total
R$ 5.358","Baixou o preço
Apartamento
Exclusivo
Alameda Campinas
Jardim Paulista, São Paulo
29 m² 1 quarto
Aluguel R$ 3.600
Total R$ 5.358"
"Apartamento para alugar com 3 quartos, 250m²","Avenida Angélica, Higienópolis, São Paulo",250 m²,"3 quartos
(1 suíte)",1 vaga,2º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.950","Condomínio
R$ 1.980","IPTU
R$ 800","Seguro incêndio
R$ 51",,"Total
R$ 6.781","Apartamento
Avenida Angélica
Higienópolis, São Paulo
250 m² 3 quartos
Aluguel R$ 3.950
Total R$ 6.781"
"Apartamento para alugar com 2 quartos, 104m²","Rua Batataes, Jardim Paulista, São Paulo",104 m²,"2 quartos
(1 suíte)",Sem vaga,1º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 4.500","Condomínio
R$ 2.000","IPTU
R$ 41","Seguro incêndio
R$ 58",,"Total
R$ 6.599","Apartamento
Rua Batataes
Jardim Paulista, São Paulo
104 m² 2 quartos
Aluguel R$ 4.500
Total R$ 6.599"
"Apartamento para alugar com 3 quartos, 250m²","Rua Peixoto Gomide, Consolação, São Paulo",250 m²,"3 quartos
(2 suítes)",1 vaga,15º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 7.500","Condomínio
R$ 2.000","IPTU
R$ 790","Seguro incêndio
R$ 96",,"Total
R$ 10.390","Apartamento
Rua Peixoto Gomide
Consolação, São Paulo
250 m² 3 quartos
Aluguel R$ 7.500
Total R$ 10.390"
"Studio para alugar com 1 quarto, 32m²","Rua Leôncio de Carvalho, Paraíso, São Paulo",32 m²,1 quarto,1 vaga,2º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 4.800","Condomínio
R$ 1.700","IPTU
R$ 250","Seguro incêndio
R$ 61","Taxa de serviço
R$ 96","Total
R$ 6.907","Studio e kitnet
Rua Leôncio de Carvalho
Paraíso, São Paulo
32 m² 1 quarto
Aluguel R$ 4.800
Total R$ 6.811"
,,,,,,,,,,,,,,,"Apartamento selecionado
Alameda Campinas
Jardim Paulista, São Paulo
50 m² 1 quarto
Aluguel R$ 7.800
Total R$ 9.694"
"Apartamento para alugar com 3 quartos, 110m²","Rua Manuel da Nóbrega, Paraíso, São Paulo",110 m²,"3 quartos
(1 suíte)",2 vagas,14º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 11.200","Condomínio
R$ 1.540","IPTU
R$ 247","Seguro incêndio
R$ 142","Taxa de serviço
R$ 224","Total
R$ 13.350","Apartamento
Rua Manuel da Nóbrega
Paraíso, São Paulo
110 m² 3 quartos
Aluguel R$ 11.200
Total R$ 13.130"
"Apartamento para alugar com 3 quartos, 110m²","Rua Manuel da Nóbrega, Paraíso, São Paulo",110 m²,"3 quartos
(1 suíte)",2 vagas,14º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 11.200","Condomínio
R$ 1.540","IPTU
R$ 247","Seguro incêndio
R$ 142","Taxa de serviço
R$ 224","Total
R$ 13.350","Apartamento
Rua Manuel da Nóbrega
Paraíso, São Paulo
110 m² 3 quartos
Aluguel R$ 11.200
Total R$ 13.130"
"Apartamento para alugar com 3 quartos, 230m²","Rua Batataes, Jardim Paulista, São Paulo",230 m²,"3 quartos
(3 suítes)",2 vagas,12º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 9.500","Condomínio
R$ 2.423","IPTU
R$ 600","Seguro incêndio
R$ 121",,"Total
R$ 12.640","Anúncio novo
Apartamento
Exclusivo
Rua Batataes
Jardim Paulista, São Paulo
230 m² 3 quartos
Aluguel R$ 9.500
Total R$ 12.640"
"Apartamento para alugar com 3 quartos, 170m²","Alameda Fernão Cardim, Jardim Paulista, São Paulo",170 m²,"3 quartos
(1 suíte)",1 vaga,5º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 6.600","Condomínio
R$ 2.200","IPTU
R$ 667","Seguro incêndio
R$ 84",,"Total
R$ 9.551","Apartamento
Alameda Fernão Cardim
Jardim Paulista, São Paulo
170 m² 3 quartos
Aluguel R$ 6.600
Total R$ 9.551"
"Apartamento para alugar com 3 quartos, 200m²","Rua Manoel da Nóbrega, Paraíso, São Paulo",200 m²,"3 quartos
(3 suítes)",3 vagas,18º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 8.000","Condomínio
R$ 2.876","IPTU
R$ 1.101","Seguro incêndio
R$ 102","Taxa de serviço
R$ 160","Total
R$ 12.240","Apartamento
Rua Manoel da Nóbrega
Paraíso, São Paulo
200 m² 3 quartos
Aluguel R$ 8.000
Total R$ 12.080"
"Apartamento para alugar com 4 quartos, 262m²","Rua Bahia, Higienópolis, São Paulo",262 m²,"4 quartos
(1 suíte)",3 vagas,12º andar,Aceita pet,Mobiliado,Não próx.,"Aluguel
R$ 4.000","Condomínio
R$ 2.850","IPTU
R$ 874","Seguro incêndio
R$ 51",,"Total
R$ 7.775","Apartamento
Rua Bahia
Higienópolis, São Paulo
262 m² 4 quartos
Aluguel R$ 4.000
Total R$ 7.775"
"Apartamento para alugar com 4 quartos, 330m²","Rua São Vicente de Paula, Santa Cecília, São Paulo",330 m²,"4 quartos
(4 suítes)",3 vagas,7º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 15.000","Condomínio
R$ 5.457","IPTU
R$ 2.475","Seguro incêndio
R$ 191",,"Total
R$ 23.120","Apartamento
Rua São Vicente de Paula
Santa Cecília, São Paulo
330 m² 4 quartos
Aluguel R$ 15.000
Total R$ 23.120"
"Apartamento para alugar com 4 quartos, 240m²","Rua Maria Figueiredo, Paraíso, São Paulo",240 m²,"4 quartos
(2 suítes)",3 vagas,13º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 4.000","Condomínio
R$ 4.000","IPTU
R$ 1.417","Seguro incêndio
R$ 51","Taxa de serviço
R$ 80","Total
R$ 9.548","Apartamento
Rua Maria Figueiredo
Paraíso, São Paulo
240 m² 4 quartos
Aluguel R$ 4.000
Total R$ 9.468"
"Apartamento para alugar com 3 quartos, 200m²","Alameda Ministro Rocha Azevedo, Jardim Paulista, São Paulo",200 m²,"3 quartos
(1 suíte)",1 vaga,15º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 12.100","Condomínio
R$ 2.200","IPTU
R$ 750","Seguro incêndio
R$ 154",,"Total
R$ 15.200","Apartamento
Exclusivo
Alameda Ministro Rocha Azevedo
Jardim Paulista, São Paulo
200 m² 3 quartos
Aluguel R$ 12.100
Total R$ 15.200"
"Apartamento para alugar com 5 quartos, 280m²","Rua Júpiter, Aclimação, São Paulo",280 m²,"5 quartos
(3 suítes)",4 vagas,13º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 10.000","Condomínio
R$ 3.100","IPTU
R$ 1.167","Seguro incêndio
R$ 127","Taxa de serviço
R$ 200","Total
R$ 14.590","Apartamento
Rua Júpiter
Aclimação, São Paulo
280 m² 5 quartos
Aluguel R$ 10.000
Total R$ 14.390"
"Apartamento para alugar com 4 quartos, 234m²","Rua Baronesa de Itu, Santa Cecília, São Paulo",234 m²,"4 quartos
(2 suítes)",3 vagas,6º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 5.930","Condomínio
R$ 3.996","IPTU
R$ 1.313","Seguro incêndio
R$ 76",,"Total
R$ 11.320","Baixou o preço
Apartamento
Rua Baronesa de Itu
Santa Cecília, São Paulo
234 m² 4 quartos
Aluguel R$ 5.930
Total R$ 11.320"
"Apartamento para alugar com 2 quartos, 180m²","Rua Bahia, Higienópolis, São Paulo",180 m²,"2 quartos
(2 suítes)",3 vagas,7º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 8.150","Condomínio
R$ 3.000","IPTU
R$ 834","Seguro incêndio
R$ 104",,"Total
R$ 12.090","Apartamento
Rua Bahia
Higienópolis, São Paulo
180 m² 2 quartos
Aluguel R$ 8.150
Total R$ 12.090"
"Apartamento para alugar com 3 quartos, 180m²","Alameda Jaú, Jardim Paulista, São Paulo",180 m²,"3 quartos
(3 suítes)",Sem vaga,1º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 8.500","Condomínio
R$ 2.500","IPTU
R$ 1.220","Seguro incêndio
R$ 108",,"Total
R$ 12.330","Apartamento
Alameda Jaú
Jardim Paulista, São Paulo
180 m² 3 quartos
Aluguel R$ 8.500
Total R$ 12.330"
"Apartamento para alugar com 4 quartos, 260m²","Rua Maranhão, Higienópolis, São Paulo",260 m²,"4 quartos
(2 suítes)",3 vagas,11º andar,Não aceita,Sem mobília,Não próx.,"Aluguel
R$ 15.000","Condomínio
R$ 3.500","IPTU
R$ 1.417","Seguro incêndio
R$ 191",,"Total
R$ 20.110","Apartamento
Rua Maranhão
Higienópolis, São Paulo
260 m² 4 quartos
Aluguel R$ 15.000
Total R$ 20.110"
"Apartamento para alugar com 3 quartos, 180m²","Maranhão, Higienópolis, São Paulo",180 m²,3 quartos,2 vagas,7º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 7.000","Condomínio
R$ 3.000","IPTU
R$ 292","Seguro incêndio
R$ 89",,"Total
R$ 10.380","Apartamento
Maranhão
Higienópolis, São Paulo
180 m² 3 quartos
Aluguel R$ 7.000
Total R$ 10.380"
"Apartamento para alugar com 2 quartos, 65m²","Alameda Campinas, Jardim Paulista, São Paulo",,,,,,,,,,,,,,"Apartamento selecionado
Alameda Campinas
Jardim Paulista, São Paulo
65 m² 2 quartos
Aluguel R$ 10.500
Total R$ 14.370"
"Apartamento para alugar com 2 quartos, 60m²","Rua Newton Prado, Bom Retiro, São Paulo",60 m²,2 quartos,Sem vaga,1º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 1.851","Condomínio
R$ 203","IPTU
R$ 130","Seguro incêndio
R$ 9",,"Total
R$ 2.193","Em breve
Apartamento
Rua Newton Prado
Bom Retiro, São Paulo
60 m² 2 quartos
Aluguel R$ 1.851
Total R$ 2.193"
"Apartamento para alugar com 1 quarto, 66m²","Rua São Vicente de Paula, Santa Cecília, São Paulo",66 m²,1 quarto,Sem vaga,1º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 2.400","Condomínio
R$ 590","IPTU
Incluso","Seguro incêndio
R$ 31",,"Total
R$ 3.021","Em breve
Apartamento
Rua São Vicente de Paula
Santa Cecília, São Paulo
66 m² 1 quarto
Aluguel R$ 2.400
Total R$ 3.021"
"Apartamento para alugar com 2 quartos, 70m²","Rua Almirante Brasil, 243 - Mooca, São Paulo - Sp, Brasil, Mooca, São Paulo",70 m²,"2 quartos
(1 suíte)",1 vaga,2º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.250","Condomínio
R$ 497","IPTU
R$ 129","Seguro incêndio
R$ 42","Taxa de serviço
R$ 65","Total
R$ 3.983","Em breve
Apartamento
Exclusivo
Rua Almirante Brasil, 243 - Mooca, São Paulo - Sp, Brasil
Mooca, São Paulo
70 m² 2 quartos
Aluguel R$ 3.250
Total R$ 3.918"
"Apartamento para alugar com 2 quartos, 158m²","Rua Heitor Peixoto, Cambuci, São Paulo",,,,,,,,,,,,,,"Em breve
Apartamento selecionado
Rua Heitor Peixoto
Cambuci, São Paulo
158 m² 2 quartos
Aluguel R$ 4.500
Total R$ 6.158"
"Apartamento para alugar com 2 quartos, 64m²","Rua Doutor Eduardo Amaro, Aclimação, São Paulo",64 m²,2 quartos,1 vaga,1º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 3.098","Condomínio
R$ 650","IPTU
R$ 95","Seguro incêndio
R$ 12","Taxa de serviço
R$ 62","Total
R$ 3.917","Em breve
Apartamento
Exclusivo
Rua Doutor Eduardo Amaro
Aclimação, São Paulo
64 m² 2 quartos
Aluguel R$ 3.098
Total R$ 3.855"
"Apartamento para alugar com 3 quartos, 61m²","Barão Tatuí, Santa Cecília, São Paulo",61 m²,3 quartos,1 vaga,4º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 1.500","Condomínio
R$ 1.412","IPTU
R$ 108","Seguro incêndio
R$ 11",,"Total
R$ 3.031","Em breve
Apartamento
Barão Tatuí
Santa Cecília, São Paulo
61 m² 3 quartos
Aluguel R$ 1.500
Total R$ 3.031"
"Apartamento para alugar com 2 quartos, 42m²","Rua Afonso Pena, Bom Retiro, São Paulo",42 m²,2 quartos,1 vaga,12º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 2.000","Condomínio
R$ 400","IPTU
R$ 0","Seguro incêndio
R$ 26",,"Total
R$ 2.426","Visualizado
Apartamento
Rua Afonso Pena
Bom Retiro, São Paulo
42 m² 2 quartos
Aluguel R$ 2.000
Total R$ 2.426"
"Apartamento para alugar com 2 quartos, 51m²","Rua Guarapuava, Mooca, São Paulo",51 m²,2 quartos,1 vaga,5º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 2.000","Condomínio
R$ 460","IPTU
R$ 100","Seguro incêndio
R$ 26","Taxa de serviço
R$ 40","Total
R$ 2.626","Apartamento
Rua Guarapuava
Mooca, São Paulo
51 m² 2 quartos
Aluguel R$ 2.000
Total R$ 2.586"
"Apartamento para alugar com 2 quartos, 50m²","Rua Itaqui, Canindé, São Paulo",50 m²,2 quartos,Sem vaga,1º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 1.600","Condomínio
R$ 190","IPTU
R$ 0","Seguro incêndio
R$ 21","Taxa de serviço
R$ 32","Total
R$ 1.843","Apartamento
Exclusivo
Rua Itaqui
Canindé, São Paulo
50 m² 2 quartos
Aluguel R$ 1.600
Total R$ 1.811"
"Apartamento para alugar com 1 quarto, 32m²","Rua 21 de Abril, Brás, São Paulo",32 m²,1 quarto,Sem vaga,1º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 1.290","Condomínio
R$ 26","IPTU
R$ 33","Seguro incêndio
R$ 17","Taxa de serviço
R$ 26","Total
R$ 1.392","Apartamento
Rua 21 de Abril
Brás, São Paulo
32 m² 1 quarto
Aluguel R$ 1.290
Total R$ 1.366"
"Apartamento para alugar com 1 quarto, 57m²","Rua Visconde de Parnaíba, Mooca, São Paulo",57 m²,1 quarto,Sem vaga,3º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 1.617","Condomínio
R$ 165","IPTU
R$ 69","Seguro incêndio
R$ 21","Taxa de serviço
R$ 32","Total
R$ 1.904","Visualizado
Apartamento
Exclusivo
Rua Visconde de Parnaíba
Mooca, São Paulo
57 m² 1 quarto
Aluguel R$ 1.617
Total R$ 1.872"
"Apartamento para alugar com 1 quarto, 45m²","Rua Barata Ribeiro, Consolação, São Paulo",45 m²,1 quarto,1 vaga,12º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 2.400","Condomínio
R$ 608","IPTU
R$ 152","Seguro incêndio
R$ 31",,"Total
R$ 3.191","Visualizado
Apartamento
Exclusivo
Rua Barata Ribeiro
Consolação, São Paulo
45 m² 1 quarto
Aluguel R$ 2.400
Total R$ 3.191"
"Apartamento para alugar com 2 quartos, 43m²","Rua Afonso Pena, Bom Retiro, São Paulo",43 m²,2 quartos,Sem vaga,10º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 1.724","Condomínio
R$ 357","IPTU
R$ 0","Seguro incêndio
R$ 22",,"Total
R$ 2.103","Visualizado
Apartamento
Rua Afonso Pena
Bom Retiro, São Paulo
43 m² 2 quartos
Aluguel R$ 1.724
Total R$ 2.103"
"Apartamento para alugar com 2 quartos, 43m²","Rua Afonso Pena, Bom Retiro, São Paulo",43 m²,2 quartos,Sem vaga,11º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 1.700","Condomínio
R$ 357","IPTU
R$ 0","Seguro incêndio
R$ 22",,"Total
R$ 2.079","Visualizado
Apartamento
Rua Afonso Pena
Bom Retiro, São Paulo
43 m² 2 quartos
Aluguel R$ 1.700
Total R$ 2.079"
"Casa para alugar com 4 quartos, 165m²","Rua Timbó, Mooca, São Paulo",165 m²,"4 quartos
(2 suítes)",2 vagas,-,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 5.000","Condomínio
Sem info","IPTU
R$ 46","Seguro incêndio
R$ 76","Taxa de serviço
R$ 100","Total
R$ 5.222","Casa
Exclusivo
Rua Timbó
Mooca, São Paulo
165 m² 4 quartos
Aluguel R$ 5.000
Total R$ 5.122"
"Apartamento para alugar com 1 quarto, 59m²","Avenida Nove de Julho, Consolação, São Paulo",59 m²,1 quarto,Sem vaga,8º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 1.200","Condomínio
R$ 350","IPTU
R$ 51","Seguro incêndio
R$ 16",,"Total
R$ 1.617","Apartamento
Exclusivo
Avenida Nove de Julho
Consolação, São Paulo
59 m² 1 quarto
Aluguel R$ 1.200
Total R$ 1.617"
"Casa para alugar com 5 quartos, 460m²","Alameda Eduardo Prado, Bom Retiro, São Paulo",460 m²,"5 quartos
(4 suítes)",5 vagas,-,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 9.000","Condomínio
R$ 0","IPTU
R$ 417","Seguro incêndio
R$ 149",,"Total
R$ 9.566","Visualizado
Casa
Alameda Eduardo Prado
Bom Retiro, São Paulo
460 m² 5 quartos
Aluguel R$ 9.000
Total R$ 9.566"
"Apartamento para alugar com 1 quarto, 36m²","Rua Doutor José Manuel, Santa Cecília, São Paulo",,,,,,,,,,,,,,"Anúncio novo
Apartamento selecionado
Rua Doutor José Manuel
Santa Cecília, São Paulo
36 m² 1 quarto
Aluguel R$ 2.450
Total R$ 3.184"
"Apartamento para alugar com 1 quarto, 36m²","Alameda Sarutaiá, Jardim Paulista, São Paulo",36 m²,1 quarto,1 vaga,8º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 2.163","Condomínio
R$ 580","IPTU
R$ 0","Seguro incêndio
R$ 28",,"Total
R$ 2.771","Apartamento
Exclusivo
Alameda Sarutaiá
Jardim Paulista, São Paulo
36 m² 1 quarto
Aluguel R$ 2.704
Total R$ 3.319"
"Apartamento para alugar com 1 quarto, 45m²","Alameda Casa Branca, Jardim Paulista, São Paulo",45 m²,1 quarto,1 vaga,14º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 2.480","Condomínio
R$ 739","IPTU
R$ 115","Seguro incêndio
R$ 32",,"Total
R$ 3.366","Apartamento
Alameda Casa Branca
Jardim Paulista, São Paulo
45 m² 1 quarto
Aluguel R$ 2.480
Total R$ 3.366"
